time_us,captured_v
3.919999999999999574e+01,1.049800000000000039e-02
3.920799999999999841e+01,2.246099999999999833e-02
3.921600000000000108e+01,9.032999999999999363e-03
3.922400000000000375e+01,1.208500000000000026e-02
3.923199999999999932e+01,-3.112799999999999942e-02
3.923999999999999488e+01,-7.116699999999999415e-02
3.924799999999999756e+01,-2.795399999999999968e-02
3.925600000000000023e+01,1.171900000000000025e-02
3.926400000000000290e+01,4.797400000000000275e-02
3.927199999999999847e+01,6.250000000000000000e-02
3.927999999999999403e+01,6.530800000000000494e-02
3.928800000000000381e+01,6.933599999999999486e-02
3.929599999999999937e+01,8.178699999999999859e-02
3.930400000000000205e+01,1.348880000000000079e-01
3.931199999999999761e+01,1.101069999999999965e-01
3.932000000000000028e+01,6.433099999999999929e-02
3.932800000000000296e+01,4.797400000000000275e-02
3.933599999999999852e+01,-6.104000000000000051e-03
3.934400000000000119e+01,-2.526899999999999979e-02
3.935199999999999676e+01,-2.624500000000000097e-02
3.935999999999999943e+01,-5.370999999999999906e-03
3.936800000000000210e+01,-2.429200000000000109e-02
3.937599999999999767e+01,-5.578600000000000225e-02
3.938400000000000034e+01,1.830999999999999945e-03
3.939199999999999591e+01,2.612300000000000039e-02
3.940000000000000568e+01,-4.028000000000000330e-03
3.940800000000000125e+01,-1.953099999999999975e-02
3.941599999999999682e+01,-3.039599999999999941e-02
3.942399999999999949e+01,-1.354999999999999954e-02
3.943199999999999505e+01,5.615000000000000199e-03
3.944000000000000483e+01,-5.249000000000000193e-03
3.944800000000000040e+01,-3.527799999999999686e-02
3.945600000000000307e+01,-7.629400000000000071e-02
3.946399999999999864e+01,-1.099849999999999994e-01
3.947199999999999420e+01,-9.606900000000000162e-02
3.948000000000000398e+01,-7.897899999999999365e-02
3.948799999999999955e+01,-7.519499999999999795e-02
3.949600000000000222e+01,-8.300799999999999845e-02
3.950399999999999778e+01,-1.132810000000000067e-01
3.951200000000000045e+01,-8.996600000000000430e-02
3.952000000000000313e+01,-7.556200000000000416e-02
3.952799999999999869e+01,-6.250000000000000000e-02
3.953600000000000136e+01,-1.221000000000000080e-03
3.954399999999999693e+01,-2.844199999999999853e-02
3.955199999999999960e+01,-1.733399999999999871e-02
3.956000000000000227e+01,2.038600000000000134e-02
3.956799999999999784e+01,4.052700000000000052e-02
3.957600000000000051e+01,5.175799999999999845e-02
3.958399999999999608e+01,-1.965300000000000033e-02
3.959200000000000585e+01,-1.879899999999999974e-02
3.960000000000000142e+01,-6.250000000000000000e-02
3.960799999999999699e+01,-1.313479999999999925e-01
3.961599999999999966e+01,-5.773899999999999866e-02
3.962399999999999523e+01,-6.982399999999999718e-02
3.963200000000000500e+01,-1.137699999999999961e-01
3.964000000000000057e+01,-1.785889999999999977e-01
3.964799999999999613e+01,-2.169190000000000007e-01
3.965599999999999881e+01,-1.143799999999999956e-01
3.966400000000000148e+01,-1.311039999999999983e-01
3.967200000000000415e+01,-1.507570000000000021e-01
3.967999999999999972e+01,-9.924299999999999788e-02
3.968799999999999528e+01,-1.141360000000000013e-01
3.969599999999999795e+01,-9.387199999999999711e-02
3.970400000000000063e+01,-6.506299999999999584e-02
3.971200000000000330e+01,-3.418000000000000205e-02
3.971999999999999886e+01,1.464799999999999956e-02
3.972800000000000153e+01,3.064000000000000057e-02
3.973599999999999710e+01,8.410600000000000021e-02
3.974399999999999977e+01,1.435549999999999882e-01
3.975200000000000244e+01,1.192629999999999940e-01
3.975999999999999801e+01,9.460399999999999365e-02
3.976800000000000068e+01,1.055910000000000043e-01
3.977600000000000335e+01,8.789099999999999691e-02
3.978399999999999892e+01,8.813500000000000500e-02
3.979200000000000159e+01,8.727999999999999647e-02
3.979999999999999716e+01,6.348000000000000344e-03
3.980799999999999983e+01,-1.940899999999999917e-02
3.981600000000000250e+01,3.234900000000000275e-02
3.982399999999999807e+01,4.321300000000000141e-02
